==PROF== Connected to process 4708 (/tmp/claude-1005/-home-michalis/32d9a071-8eab-4bd7-9e82-2ba5652d1717/scratchpad/probe_alignment)
elementwise  offset=0 floats : launched
stencil      offset=0 floats : launched
elementwise  offset=4 floats : launched
stencil      offset=4 floats : launched
==PROF== Disconnected from process 4708
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"0","4708","probe_alignment","127.0.0.1","elementwise(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","16,779,904"
"0","4708","probe_alignment","127.0.0.1","elementwise(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"0","4708","probe_alignment","127.0.0.1","elementwise(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","l1tex__average_t_sectors_per_request_pipe_lsu_mem_global_op_ld.ratio","sector/1","4"
"0","4708","probe_alignment","127.0.0.1","elementwise(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","l1tex__average_t_sectors_per_request_pipe_lsu_mem_global_op_st.ratio","sector/1","4"
"0","4708","probe_alignment","127.0.0.1","elementwise(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum","","131,072"
"0","4708","probe_alignment","127.0.0.1","elementwise(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","l1tex__t_requests_pipe_lsu_mem_global_op_st.sum","","131,072"
"0","4708","probe_alignment","127.0.0.1","elementwise(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum","sector","524,288"
"0","4708","probe_alignment","127.0.0.1","elementwise(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","524,288"
"1","4708","probe_alignment","127.0.0.1","stencil(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","16,780,160"
"1","4708","probe_alignment","127.0.0.1","stencil(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"1","4708","probe_alignment","127.0.0.1","stencil(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","l1tex__average_t_sectors_per_request_pipe_lsu_mem_global_op_ld.ratio","sector/1","4.67"
"1","4708","probe_alignment","127.0.0.1","stencil(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","l1tex__average_t_sectors_per_request_pipe_lsu_mem_global_op_st.ratio","sector/1","4"
"1","4708","probe_alignment","127.0.0.1","stencil(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum","","393,216"
"1","4708","probe_alignment","127.0.0.1","stencil(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","l1tex__t_requests_pipe_lsu_mem_global_op_st.sum","","131,072"
"1","4708","probe_alignment","127.0.0.1","stencil(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum","sector","1,835,006"
"1","4708","probe_alignment","127.0.0.1","stencil(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","524,288"
"2","4708","probe_alignment","127.0.0.1","elementwise(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","16,780,032"
"2","4708","probe_alignment","127.0.0.1","elementwise(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"2","4708","probe_alignment","127.0.0.1","elementwise(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","l1tex__average_t_sectors_per_request_pipe_lsu_mem_global_op_ld.ratio","sector/1","5"
"2","4708","probe_alignment","127.0.0.1","elementwise(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","l1tex__average_t_sectors_per_request_pipe_lsu_mem_global_op_st.ratio","sector/1","5"
"2","4708","probe_alignment","127.0.0.1","elementwise(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum","","131,072"
"2","4708","probe_alignment","127.0.0.1","elementwise(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","l1tex__t_requests_pipe_lsu_mem_global_op_st.sum","","131,072"
"2","4708","probe_alignment","127.0.0.1","elementwise(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum","sector","655,360"
"2","4708","probe_alignment","127.0.0.1","elementwise(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","655,360"
"3","4708","probe_alignment","127.0.0.1","stencil(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","16,780,288"
"3","4708","probe_alignment","127.0.0.1","stencil(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"3","4708","probe_alignment","127.0.0.1","stencil(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","l1tex__average_t_sectors_per_request_pipe_lsu_mem_global_op_ld.ratio","sector/1","5"
"3","4708","probe_alignment","127.0.0.1","stencil(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","l1tex__average_t_sectors_per_request_pipe_lsu_mem_global_op_st.ratio","sector/1","5"
"3","4708","probe_alignment","127.0.0.1","stencil(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum","","393,216"
"3","4708","probe_alignment","127.0.0.1","stencil(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","l1tex__t_requests_pipe_lsu_mem_global_op_st.sum","","131,072"
"3","4708","probe_alignment","127.0.0.1","stencil(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum","sector","1,966,080"
"3","4708","probe_alignment","127.0.0.1","stencil(const float *, float *, int)","1","7","(256, 1, 1)","(16384, 1, 1)","0","8.9","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum","sector","655,360"
